geometry,polylines,id,city,object,type,lat,lon
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.265060649999995,37.60379855
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.265255748431336,37.60298703293519
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.26540355000001,37.6025652
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.26543145,37.60340465
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.26386572595364,37.60313236195101
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.26402162590848,37.602528024166936
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.264267233939776,37.60143073217212
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.264561738033834,37.60107072880907
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.26470492115493,37.60080418583637
"POLYGON ((37.598245371596335 54.26656766067303, 37.60250408538136 54.2626017787374, 37.61013512391745 54.26302086213479, 37.61350887107074 54.26740614883219, 37.60925029706024 54.27137248389511, 37.60161783594338 54.2709530791047, 37.598245371596335 54.26656766067303))","[(54.26656766067303, 37.598245371596335), (54.2626017787374, 37.60250408538136), (54.26302086213479, 37.61013512391745), (54.26740614883219, 37.61350887107074), (54.27137248389511, 37.60925029706024), (54.2709530791047, 37.60161783594338), (54.26656766067303, 37.598245371596335)]",1103,Тула,highway,footway,54.26537829821304,37.60141726368836
"POLYGON ((37.66467941697812 54.18197969497904, 37.66805394259568 54.18636393968935, 37.663806476302966 54.19033517116055, 37.656184342060115 54.18992170455645, 37.652811093267445 54.18553732721353, 37.657058701714675 54.18156654907874, 37.66467941697812 54.18197969497904))","[(54.18197969497904, 37.66467941697812), (54.18636393968935, 37.66805394259568), (54.19033517116055, 37.663806476302966), (54.18992170455645, 37.656184342060115), (54.18553732721353, 37.652811093267445), (54.18156654907874, 37.657058701714675), (54.18197969497904, 37.66467941697812)]",1126,Тула,highway,cycleway,54.188298308823796,37.655264721637174
"POLYGON ((37.66467941697812 54.18197969497904, 37.66805394259568 54.18636393968935, 37.663806476302966 54.19033517116055, 37.656184342060115 54.18992170455645, 37.652811093267445 54.18553732721353, 37.657058701714675 54.18156654907874, 37.66467941697812 54.18197969497904))","[(54.18197969497904, 37.66467941697812), (54.18636393968935, 37.66805394259568), (54.19033517116055, 37.663806476302966), (54.18992170455645, 37.656184342060115), (54.18553732721353, 37.652811093267445), (54.18156654907874, 37.657058701714675), (54.18197969497904, 37.66467941697812)]",1126,Тула,leisure,park,54.18834320619397,37.65766907136572
"POLYGON ((37.66467941697812 54.18197969497904, 37.66805394259568 54.18636393968935, 37.663806476302966 54.19033517116055, 37.656184342060115 54.18992170455645, 37.652811093267445 54.18553732721353, 37.657058701714675 54.18156654907874, 37.66467941697812 54.18197969497904))","[(54.18197969497904, 37.66467941697812), (54.18636393968935, 37.66805394259568), (54.19033517116055, 37.663806476302966), (54.18992170455645, 37.656184342060115), (54.18553732721353, 37.652811093267445), (54.18156654907874, 37.657058701714675), (54.18197969497904, 37.66467941697812)]",1126,Тула,highway,footway,54.18890770089741,37.65601945995782
"POLYGON ((37.61085500127472 54.29246061872934, 37.60747962703215 54.288075142663175, 37.61173996320961 54.284109323975464, 37.61937553339884 54.28452852822028, 37.622752191544635 54.288913872352, 37.61849199577691 54.29288014420205, 37.61085500127472 54.29246061872934))","[(54.29246061872934, 37.61085500127472), (54.288075142663175, 37.60747962703215), (54.284109323975464, 37.61173996320961), (54.28452852822028, 37.61937553339884), (54.288913872352, 37.622752191544635), (54.29288014420205, 37.61849199577691), (54.29246061872934, 37.61085500127472)]",1193,Тула,amenity,kindergarten,54.2855469,37.6189499
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.24285005,37.621157499999995
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.242867211204526,37.61998553135335
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.243040066044124,37.622135137906476
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.24304420147096,37.62069246907484
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,leisure,sports_centre,54.2435956139275,37.6210690792893
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.24273852498251,37.619217364833
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.24287295,37.6193558
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.24620323714682,37.613145181689504
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.246745749999995,37.6142075
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.2467863580817,37.614376312298944
"POLYGON ((37.62290630375264 54.251120114548975, 37.61527642554648 54.250702195201846, 37.61190376228788 54.24631703563187, 37.61615969574904 54.24234992733931, 37.62378815227522 54.24276752546566, 37.62716209684177 54.247152553076695, 37.62290630375264 54.251120114548975))","[(54.251120114548975, 37.62290630375264), (54.250702195201846, 37.61527642554648), (54.24631703563187, 37.61190376228788), (54.24234992733931, 37.61615969574904), (54.24276752546566, 37.62378815227522), (54.247152553076695, 37.62716209684177), (54.251120114548975, 37.62290630375264)]",1255,Тула,highway,footway,54.246863323859316,37.61450725448316
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,leisure,sports_centre,54.171108173840956,37.61550302906686
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.171221316374414,37.61728525078209
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17137829999999,37.61604225
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17153241810125,37.61717602897521
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.1715854937893,37.616142745362204
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17143880204459,37.617696120993614
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17157987371881,37.6173283382484
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17175635233532,37.6178651240639
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17360569839432,37.618987851687365
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,amenity,fast_food,54.1736849,37.6177484
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.173732401297904,37.61887335040735
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.1728567,37.61612675
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17300596796893,37.615852152947326
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.173009706533584,37.61555981768649
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17312013046045,37.61549626151716
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17337175,37.6158837
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17348375,37.6160144
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.173552400000005,37.616095349999995
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,amenity,fast_food,54.1737332,37.6172126
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17309936735895,37.62001150894189
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17322645,37.620201300000005
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,amenity,school,54.1737213,37.6205921
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,leisure,pitch,54.173724899999996,37.619638699999996
"POLYGON ((37.623213714026924 54.175524846065535, 37.618964806225655 54.17949400847571, 37.611347964605045 54.179078138923906, 37.607981447771856 54.17469342836612, 37.612230495267184 54.17072471912303, 37.61984592007914 54.17114026729926, 37.623213714026924 54.175524846065535))","[(54.175524846065535, 37.623213714026924), (54.17949400847571, 37.618964806225655), (54.179078138923906, 37.611347964605045), (54.17469342836612, 37.607981447771856), (54.17072471912303, 37.612230495267184), (54.17114026729926, 37.61984592007914), (54.175524846065535, 37.623213714026924)]",1259,Тула,highway,footway,54.17401707204672,37.62087253831223
